Mod:Item:MetaData, Localized Name
forestry:broken_bronze_shovel, Сломанная лопата
forestry:bronze_pickaxe, Кирка выживающего
forestry:bronze_shovel, Лопата выживающего
forestry:kit_shovel, Сборная лопата
forestry:kit_pickaxe, Сборная кирка
forestry:mouldy_wheat, Плесневелая пшеница
forestry:decaying_wheat, Загнивающая пшеница
forestry:mulch, Мульча
forestry:iodine_capsule, Капсула йода
forestry:phosphor, Фосфор
forestry:beeswax, Пчелиный воск
forestry:refractory_wax, Огнеупорный воск
forestry:fruits:0, Вишня
forestry:fruits:1, Грецкий орех
forestry:fruits:2, Каштан
forestry:fruits:3, Лимон
forestry:fruits:4, Слива
forestry:fruits:5, Финик
forestry:fruits:6, Папайя
forestry:analyzer:0, Анализатор
forestry:escritoire:0, Секретер
forestry:bog_earth:0, Болотная земля
forestry:humus:0, Гумус
forestry:resources:0, Апатитовая руда
forestry:resources:1, Медная руда
forestry:resources:2, Оловянная руда
forestry:resource_storage:0, Апатитовый блок
forestry:resource_storage:1, Медный блок
forestry:resource_storage:2, Оловянный блок
forestry:resource_storage:3, Бронзовый блок
forestry:ash_brick:0, Кирпичи из золы
forestry:ash_stairs:0, Ступеньки из золы
forestry:honeyed_slice, Бутерброд с мёдом
forestry:ambrosia, Амброзия
forestry:honey_pot, Горшочек мёда
forestry:grafter, Садовый нож
forestry:grafter_proven, Проверенный садовый нож
forestry:logs.0:0, Древесина лиственницы
forestry:logs.0:1, Древесина тикового дерева
forestry:logs.0:2, Древесина акации
forestry:logs.0:3, Древесина липы
forestry:logs.1:0, Древесина каштана
forestry:logs.1:1, Древесина дерева Венге
forestry:logs.1:2, Древесина баобаба
forestry:logs.1:3, Древесина секвойи
forestry:logs.2:0, Древесина хлопкового дерева
forestry:logs.2:1, Древесина мирта
forestry:logs.2:2, Древесина красного дерева
forestry:logs.2:3, Древесина бальзы
forestry:logs.3:0, Древесина ивы
forestry:logs.3:1, Древесина орехового дерева
forestry:logs.3:2, Древесина гринхарта
forestry:logs.3:3, Древесина вишнёвого дерева
forestry:logs.4:0, Древесина гибискуса
forestry:logs.4:1, Древесина тополя
forestry:logs.4:2, Древесина пальмы
forestry:logs.4:3, Древесина дынного дерева
forestry:logs.5:0, Древесина сосны
forestry:logs.5:1, Древесина сливового дерева
forestry:logs.5:2, Древесина клёна
forestry:logs.5:3, Древесина цитрусового дерева
forestry:logs.6:0, Древесина гигантской секвойи
forestry:logs.6:1, Древесина муравьиного дерева
forestry:logs.6:2, Древесина падука
forestry:logs.6:3, Древесина кокоболо
forestry:logs.7:0, Древесина зебрано
forestry:logs.fireproof.0:0, Древесина лиственницы (огнестойкость)
forestry:logs.fireproof.0:1, Древесина тикового дерева (огнестойкость)
forestry:logs.fireproof.0:2, Древесина акации (огнестойкость)
forestry:logs.fireproof.0:3, Древесина липы (огнестойкость)
forestry:logs.fireproof.1:0, Древесина каштана (огнестойкость)
forestry:logs.fireproof.1:1, Древесина дерева Венге (огнестойкость)
forestry:logs.fireproof.1:2, Древесина баобаба (огнестойкость)
forestry:logs.fireproof.1:3, Древесина секвойи (огнестойкость)
forestry:logs.fireproof.2:0, Древесина хлопкового дерева (огнестойкость)
forestry:logs.fireproof.2:1, Древесина мирта (огнестойкость)
forestry:logs.fireproof.2:2, Древесина красного дерева (огнестойкость)
forestry:logs.fireproof.2:3, Древесина бальзы (огнестойкость)
forestry:logs.fireproof.3:0, Древесина ивы (огнестойкость)
forestry:logs.fireproof.3:1, Древесина орехового дерева (огнестойкость)
forestry:logs.fireproof.3:2, Древесина гринхарта (огнестойкость)
forestry:logs.fireproof.3:3, Древесина вишнёвого дерева (огнестойкость)
forestry:logs.fireproof.4:0, Древесина гибискуса (огнестойкость)
forestry:logs.fireproof.4:1, Древесина тополя (огнестойкость)
forestry:logs.fireproof.4:2, Древесина пальмы (огнестойкость)
forestry:logs.fireproof.4:3, Древесина дынного дерева (огнестойкость)
forestry:logs.fireproof.5:0, Древесина сосны (огнестойкость)
forestry:logs.fireproof.5:1, Древесина сливового дерева (огнестойкость)
forestry:logs.fireproof.5:2, Древесина клёна (огнестойкость)
forestry:logs.fireproof.5:3, Древесина цитрусового дерева (огнестойкость)
forestry:logs.fireproof.6:0, Древесина гигантской секвойи (огнестойкость)
forestry:logs.fireproof.6:1, Древесина муравьиного дерева (огнестойкость)
forestry:logs.fireproof.6:2, Древесина падука (огнестойкость)
forestry:logs.fireproof.6:3, Древесина кокоболо (огнестойкость)
forestry:logs.fireproof.7:0, Древесина зебрано (огнестойкость)
forestry:logs.vanilla.fireproof.0:0, Дуб (огнестойкость)
forestry:logs.vanilla.fireproof.0:1, Ель (огнестойкость)
forestry:logs.vanilla.fireproof.0:2, Берёза (огнестойкость)
forestry:logs.vanilla.fireproof.0:3, Тропическое дерево (огнестойкость)
forestry:logs.vanilla.fireproof.1:0, Акация (огнестойкость)
forestry:logs.vanilla.fireproof.1:1, Тёмный дуб (огнестойкость)
forestry:planks.0:0, Доски из лиственницы
forestry:planks.0:1, Доски из тикового дерева
forestry:planks.0:2, Доски из акации
forestry:planks.0:3, Доски из липы
forestry:planks.0:4, Доски из каштана
forestry:planks.0:5, Доски из дерева Венге
forestry:planks.0:6, Доски из баобаба
forestry:planks.0:7, Доски из секвойи
forestry:planks.0:8, Доски из хлопкового дерева
forestry:planks.0:9, Доски из мирта
forestry:planks.0:10, Доски из красного дерева
forestry:planks.0:11, Доски из бальзы
forestry:planks.0:12, Доски из ивы
forestry:planks.0:13, Доски из орехового дерева
forestry:planks.0:14, Доски из гринхарта
forestry:planks.0:15, Доски из вишнёвого дерева
forestry:planks.1:0, Доски из гибискуса
forestry:planks.1:1, Доски из тополя
forestry:planks.1:2, Доски из пальмы
forestry:planks.1:3, Доски из дынного дерева
forestry:planks.1:4, Доски из сосны
forestry:planks.1:5, Доски из сливового дерева
forestry:planks.1:6, Доски из клёна
forestry:planks.1:7, Доски из цитрусового дерева
forestry:planks.1:8, Доски из гигантской секвойи
forestry:planks.1:9, Доски из муравьиного дерева
forestry:planks.1:10, Доски из падука
forestry:planks.1:11, Доски из кокоболо
forestry:planks.1:12, Доски из зебрано
forestry:planks.fireproof.0:0, Доски из лиственницы (огнестойкость)
forestry:planks.fireproof.0:1, Доски из тикового дерева (огнестойкость)
forestry:planks.fireproof.0:2, Доски из акации (огнестойкость)
forestry:planks.fireproof.0:3, Доски из липы (огнестойкость)
forestry:planks.fireproof.0:4, Доски из каштана (огнестойкость)
