Mod:Item:MetaData, Localized Name
forestry:thermionic_tubes:3, Железная электронная лампа
forestry:thermionic_tubes:4, Золотая электронная лампа
forestry:thermionic_tubes:5, Алмазная электронная лампа
forestry:thermionic_tubes:6, Обсидиановая электронная лампа
forestry:thermionic_tubes:7, Огненная электронная лампа
forestry:thermionic_tubes:9, Изумрудная электронная лампа
forestry:thermionic_tubes:10, Апатитовая электронная лампа
forestry:thermionic_tubes:11, Лазуритовая электронная лампа
forestry:thermionic_tubes:12, Электронная лампа края
forestry:carton, Картон
forestry:oak_stick, Полированная палка
forestry:wood_pulp, Древесная масса
forestry:broken_bronze_pickaxe, Сломанная кирка
forestry:broken_bronze_shovel, Сломанная лопата
forestry:bronze_pickaxe, Кирка выживающего
forestry:bronze_shovel, Лопата выживающего
forestry:kit_shovel, Сборная лопата
forestry:kit_pickaxe, Сборная кирка
forestry:mouldy_wheat, Плесневелая пшеница
forestry:decaying_wheat, Загнивающая пшеница
forestry:mulch, Мульча
forestry:iodine_capsule, Капсула йода
forestry:phosphor, Фосфор
forestry:beeswax, Пчелиный воск
forestry:refractory_wax, Огнеупорный воск
forestry:fruits:0, Вишня
forestry:fruits:1, Грецкий орех
forestry:fruits:2, Каштан
forestry:fruits:3, Лимон
forestry:fruits:4, Слива
forestry:fruits:5, Финик
forestry:fruits:6, Папайя
forestry:analyzer:0, Анализатор
forestry:escritoire:0, Секретер
forestry:bog_earth:0, Болотная земля
forestry:humus:0, Гумус
forestry:resources:0, Апатитовая руда
forestry:resources:1, Медная руда
forestry:resources:2, Оловянная руда
forestry:resource_storage:0, Апатитовый блок
forestry:resource_storage:1, Медный блок
forestry:resource_storage:2, Оловянный блок
forestry:resource_storage:3, Бронзовый блок
forestry:ash_brick:0, Кирпичи из золы
forestry:ash_stairs:0, Ступеньки из золы
forestry:worktable:0, Рабочий стол
forestry:honeyed_slice, Бутерброд с мёдом
forestry:ambrosia, Амброзия
forestry:honey_pot, Горшочек мёда
forestry:engine_peat:0, Торфяной двигатель
forestry:engine_biogas:0, Биогазовый двигатель
forestry:engine_clockwork:0, Заводной двигатель
forestry:greenhouse:0, Парниковый блок
forestry:greenhouse:3, Распределитель парниковой энергии
forestry:greenhouse:4, Парниковый контроль
forestry:greenhouse:5, Парниковый экран
forestry:climatiser:0, Тепличный терморегулятор
forestry:climatiser:1, Подогреватель парника
forestry:climatiser:2, Вентилятор парника
forestry:climatiser:3, Увлажнитель парника
forestry:climatiser:4, Осушитель парника
forestry:greenhouse.window:0, Окно парника
forestry:greenhouse.window_up:0, Окно крыши парника
forestry:bee_queen_ge:0, Лесная Матка
forestry:bee_queen_ge:0, Луговая Матка
forestry:bee_queen_ge:0, Обычная Матка
forestry:bee_queen_ge:0, Развитая Матка
forestry:bee_queen_ge:0, Знатная Матка
forestry:bee_queen_ge:0, Величавая Матка
forestry:bee_queen_ge:0, Имперская Матка
forestry:bee_queen_ge:0, Прилежная Матка
forestry:bee_queen_ge:0, Неутомимая Матка
forestry:bee_queen_ge:0, Трудолюбивая Матка
forestry:bee_queen_ge:0, Стойкая Матка
forestry:bee_queen_ge:0, Доблестная Матка
forestry:bee_queen_ge:0, Героическая Матка
forestry:bee_queen_ge:0, Зловещая Матка
forestry:bee_queen_ge:0, Жестокая Матка
forestry:bee_queen_ge:0, Одержимая Матка
forestry:bee_queen_ge:0, Скромная Матка
forestry:bee_queen_ge:0, Бережливая Матка
forestry:bee_queen_ge:0, Суровая Матка
forestry:bee_queen_ge:0, Тропическая Матка
forestry:bee_queen_ge:0, Редкая Матка
forestry:bee_queen_ge:0, Райская Матка
forestry:bee_queen_ge:0, Драконья Матка
forestry:bee_queen_ge:0, Призрачная Матка
forestry:bee_queen_ge:0, Воображаемая Матка
forestry:bee_queen_ge:0, Зимняя Матка
forestry:bee_queen_ge:0, Ледяная Матка
forestry:bee_queen_ge:0, Ледниковая Матка
forestry:bee_queen_ge:0, Карательная Матка
forestry:bee_queen_ge:0, Мстительная Матка
forestry:bee_queen_ge:0, Мстящая Матка
forestry:bee_queen_ge:0, Сельская Матка
forestry:bee_queen_ge:0, Прошлая Матка
forestry:bee_queen_ge:0, Земельная Матка
forestry:bee_queen_ge:0, Болотная Матка
forestry:bee_queen_ge:0, Топкая Матка
forestry:bee_queen_ge:0, Болотистая Матка
forestry:bee_queen_ge:0, Монашья Матка
forestry:bee_queen_ge:0, Укромная Матка
forestry:bee_queen_ge:0, Уединённая Матка
forestry:bee_queen_ge:0, Засушливый Матка
forestry:bee_queen_ge:0, Бесплодный Матка
forestry:bee_queen_ge:0, Заброшенный Матка
forestry:bee_queen_ge:0, Разлагающийся Матка
forestry:bee_queen_ge:0, Мучительный Матка
forestry:bee_queen_ge:0, Ветхие Матка
forestry:bee_queen_ge:0, Скелетный Матка
forestry:bee_queen_ge:0, Пресмыкающийся Матка
forestry:bee_queen_ge:0, Скалистый Матка
forestry:bee_queen_ge:0, Терпимый Матка
forestry:bee_queen_ge:0, Крепкий Матка
forestry:bee_queen_ge:0, Устойчивый Матка
forestry:bee_queen_ge:0, Коррозийный Матка
forestry:bee_queen_ge:0, Потускневший Матка
forestry:bee_queen_ge:0, Ржавый Матка
forestry:bee_queen_ge:0, Leaden Матка
forestry:bee_queen_ge:0, Гальванизированный Матка
forestry:bee_queen_ge:0, Неприступный Матка
forestry:bee_queen_ge:0, Неодолимый Матка
forestry:bee_queen_ge:0, Глянцевый Матка
forestry:bee_queen_ge:0, Сверкающий Матка
forestry:bee_queen_ge:0, Сияющий Матка
forestry:bee_queen_ge:0, Ценный Матка
forestry:bee_queen_ge:0, Лазуритовый Матка
forestry:bee_queen_ge:0, Содалитовый Матка
forestry:bee_queen_ge:0, Пиритовый Матка
forestry:bee_queen_ge:0, Бокситовый Матка
forestry:bee_queen_ge:0, Киноварный Матка
forestry:bee_queen_ge:0, Сфалеритовый Матка
forestry:bee_queen_ge:0, Изумрудный Матка
forestry:bee_queen_ge:0, Рубиновый Матка
forestry:bee_queen_ge:0, Сапфировый Матка
forestry:bee_queen_ge:0, Алмазный Матка
forestry:bee_queen_ge:0, Нестабильный Матка
forestry:bee_queen_ge:0, Ядерный Матка
forestry:bee_queen_ge:0, Радиоактивный Матка
forestry:bee_queen_ge:0, Еллориум Матка
forestry:bee_queen_ge:0, Кианит Матка
forestry:bee_queen_ge:0, Блутониум Матка
forestry:bee_queen_ge:0, Древний Матка
forestry:bee_queen_ge:0, Первобытный Матка
forestry:bee_queen_ge:0, Доисторический Матка
forestry:bee_queen_ge:0, Реликтовый Матка
forestry:bee_queen_ge:0, Окаменелый Матка
forestry:bee_queen_ge:0, Смолистый Матка
forestry:bee_queen_ge:0, Масляный Матка
forestry:bee_queen_ge:0, Дистиллированный Матка
forestry:bee_queen_ge:0, Изысканный Матка
forestry:bee_queen_ge:0, Смолистый Матка
forestry:bee_queen_ge:0, Упругий Матка
forestry:bee_queen_ge:0, Водяной Матка
forestry:bee_queen_ge:0, Речной Матка
forestry:bee_queen_ge:0, Океанический Матка
forestry:bee_queen_ge:0, В пятнах Матка
forestry:bee_queen_ge:0, Подрастающий Матка
forestry:bee_queen_ge:0, Разводимый Матка
forestry:bee_queen_ge:0, Процветающий Матка
